Fecha,MARGINALPDBC_1,MARGINALPDBC_2,MARGINALPDBCPT_1,MARGINALPDBCPT_2,Total Compras_ES,Total Ventas_ES,Total Compras_PT,Total Ventas_PT,Total Compras_MI,Total Ventas_MI
03/08/2018 10:00,70.46,70.46,70.46,70.46,25017.9,22337.8,6269.5,7787.1,31287.4,30124.9
03/08/2018 11:00,70.0,70.0,70.0,70.0,26398.4,23258.2,6597.6,7423.2,32996,30681.4
03/08/2018 12:00,70.7,70.7,70.7,70.7,27291.2,23871.4,6623.9,7937.4,33915.1,31808.8
03/08/2018 13:00,70.41,70.41,70.41,70.41,27955.1,24409.4,6499.8,7701,34454.9,32110.4
03/08/2018 14:00,70.0,70.0,70.0,70.0,28161.5,24882.5,6571.7,7274.3,34733.2,32156.8
03/08/2018 15:00,69.0,69.0,69.0,69.0,28218.7,25112.3,6680,6986.4,34898.7,32098.7
03/08/2018 16:00,68.0,68.0,68.0,68.0,28344.4,25361.4,6745.3,6928.3,35089.7,32289.7
03/08/2018 17:00,69.72,69.72,69.72,69.72,28122.8,26319.7,6643.1,7290.2,34765.9,33609.9
03/08/2018 18:00,70.51,70.51,70.51,70.51,27071.6,26638.3,6319.4,7817.1,33391,34455.4
03/08/2018 19:00,70.26,70.26,70.26,70.26,26313.4,25921.5,6215.6,7857.5,32529,33779
03/08/2018 20:00,70.35,70.35,70.35,70.35,25723.7,25101.2,6245.7,7829.8,31969.4,32931
03/08/2018 21:00,70.01,70.01,70.01,70.01,25766.9,23945,6271.6,7381.5,32038.5,31326.5
03/08/2018 22:00,66.98,66.98,66.98,66.98,25322,22860.9,6368.9,6923.6,31690.9,29784.5
03/08/2018 23:00,65.7,65.7,65.7,65.7,24185.2,21899.6,6046.1,6331.7,30231.3,28231.3
04/08/2018 0:00,69.61,69.61,69.61,69.61,23513.2,20927.4,5742.6,6028.4,29255.8,26955.8
04/08/2018 1:00,66.8,66.8,66.8,66.8,21801.5,20162,5325.6,4665.1,27127.1,24827.1
04/08/2018 2:00,65.67,65.67,65.67,65.67,20202.9,18778.4,5059.8,4184.3,25262.7,22962.7
04/08/2018 3:00,64.39,64.39,64.39,64.39,19182.4,17747.6,4866.7,4001.5,24049.1,21749.1
04/08/2018 4:00,63.9,63.9,63.9,63.9,18527.7,17064.9,4725.1,3887.9,23252.8,20952.8
04/08/2018 5:00,63.67,63.67,63.67,63.67,18081.5,16632,4677.3,3826.8,22758.8,20458.8
04/08/2018 6:00,62.21,62.21,62.21,62.21,17969.8,16504.8,4541.8,3706.8,22511.6,20211.6
04/08/2018 7:00,62.0,62.0,62.0,62.0,18099.9,16074.8,4394.8,4119.9,22494.7,20194.7
04/08/2018 8:00,62.21,62.21,62.21,62.21,19330.8,16808.4,4597.4,4469.8,23928.2,21278.2
04/08/2018 9:00,65.0,65.0,65.0,65.0,21457.4,18919.9,5000.4,4887.9,26457.8,23807.8
04/08/2018 10:00,66.3,66.3,66.3,66.3,23073,20892.6,5547.4,5077.8,28620.4,25970.4
04/08/2018 11:00,67.67,67.67,67.67,67.67,24335.4,22041.3,5729.9,5374,30065.3,27415.3
04/08/2018 12:00,68.0,68.0,68.0,68.0,24761.8,22638.7,5910.2,5383.3,30672,28022
04/08/2018 13:00,69.61,69.61,69.61,69.61,25500,23195.7,5927.3,5581.6,31427.3,28777.3
04/08/2018 14:00,69.23,69.23,69.23,69.23,25955.3,23412.6,5767,5659.7,31722.3,29072.3
04/08/2018 15:00,66.92,66.92,66.92,66.92,26083.8,23613.6,5707.5,5527.7,31791.3,29141.3
04/08/2018 16:00,65.67,65.67,65.67,65.67,25877.1,23353.6,5646,5519.5,31523.1,28873.1
04/08/2018 17:00,64.39,64.39,64.39,64.39,25739.7,22987.5,5631,5733.2,31370.7,28720.7
04/08/2018 18:00,63.52,63.52,63.52,63.52,25309.5,22453.4,5621.3,5827.4,30930.8,28280.8
04/08/2018 19:00,63.43,63.43,63.43,63.43,25086.6,22252.1,5700.6,5885.1,30787.2,28137.2
04/08/2018 20:00,64.14,64.14,64.14,64.14,24977.4,22290.3,5737.9,5775,30715.3,28065.3
04/08/2018 21:00,65.7,65.7,65.7,65.7,25190.6,22671.6,5860.3,5729.3,31050.9,28400.9
04/08/2018 22:00,65.7,65.7,65.7,65.7,24965.9,22621.1,5985.6,5680.4,30951.5,28301.5
04/08/2018 23:00,64.39,64.39,64.39,64.39,23533.8,21359,5682.1,5556.9,29215.9,26915.9
05/08/2018 0:00,65.7,65.7,65.7,65.7,22118.2,19870.8,5285.2,5232.6,27403.4,25103.4
05/08/2018 1:00,63.43,63.43,63.43,63.43,20288.4,18171.3,4917.8,4734.9,25206.2,22906.2
05/08/2018 2:00,62.01,62.01,62.01,62.01,18890.9,16968.3,4626.1,4248.7,23517,21217
05/08/2018 3:00,58.76,58.76,58.76,58.76,18081.6,16076.5,4413.2,4118.3,22494.8,20194.8
05/08/2018 4:00,58.35,58.35,58.35,58.35,17441.2,15286.6,4301.4,4156,21742.6,19442.6
05/08/2018 5:00,58.27,58.27,58.27,58.27,17035.9,14773.8,4228.9,4191,21264.8,18964.8
05/08/2018 6:00,58.27,58.27,58.27,58.27,16774.7,14513.6,4190.1,4151.2,20964.8,18664.8
05/08/2018 7:00,55.46,55.46,55.46,55.46,16402.5,14307.6,4252.2,4047.1,20654.7,18354.7
05/08/2018 8:00,57.46,57.46,57.46,57.46,17000.1,14643.9,4084,4140.2,21084.1,18784.1
05/08/2018 9:00,61.16,61.16,61.16,61.16,18463.7,16386.3,4406.9,4184.3,22870.6,20570.6
05/08/2018 10:00,62.21,62.21,62.21,62.21,19953.9,18068.4,4813.7,4399.2,24767.6,22467.6
05/08/2018 11:00,65.32,65.32,65.32,65.32,21318.7,19796,5146.3,4369,26465,24165
05/08/2018 12:00,66.3,66.3,66.3,66.3,21753.6,20448.6,5400.3,4405.3,27153.9,24853.9
05/08/2018 13:00,67.75,67.75,67.75,67.75,22528.9,21063.7,5524.1,4689.3,28053,25753
05/08/2018 14:00,68.01,68.01,68.01,68.01,23040.4,21301,5354.6,4794,28395,26095
05/08/2018 15:00,66.8,66.8,66.8,66.8,22902,21006.9,5230.9,4826,28132.9,25832.9
05/08/2018 16:00,66.24,66.24,66.24,66.24,22426.6,20550.9,5159.6,4735.3,27586.2,25286.2
05/08/2018 17:00,65.67,65.67,65.67,65.67,22342.1,20365.2,5100.7,4777.6,27442.8,25142.8
05/08/2018 18:00,65.67,65.67,65.67,65.67,22450.8,20086.3,5100.6,4815.1,27551.4,24901.4
05/08/2018 19:00,65.32,65.32,65.32,65.32,22368.9,19813.3,5229.7,4885.3,27598.6,24698.6
05/08/2018 20:00,66.69,66.69,66.69,66.69,22623.6,20229,5462.2,4956.8,28085.8,25185.8
05/08/2018 21:00,70.0,70.0,70.0,70.0,23547.1,21049.6,5668.7,5866.2,29215.8,26915.8
05/08/2018 22:00,70.97,70.97,70.97,70.97,23863.5,20892.3,5801.6,6472.8,29665.1,27365.1
05/08/2018 23:00,70.0,70.0,70.0,70.0,23031.6,20658.8,5655.2,5728,28686.8,26386.8
06/08/2018 0:00,66.3,66.3,66.3,66.3,22391.5,20461.4,5289.9,4920,27681.4,25381.4
06/08/2018 1:00,63.9,63.9,63.9,63.9,20511.3,18474.9,4897.1,4633.5,25408.4,23108.4
06/08/2018 2:00,62.21,62.21,62.21,62.21,19165.6,17428.5,4649.3,4086.4,23814.9,21514.9
06/08/2018 3:00,61.15,61.15,61.15,61.15,18426.4,16727.6,4473,3871.8,22899.4,20599.4
06/08/2018 4:00,60.02,60.02,60.02,60.02,17939.3,16220.8,4360.5,3779,22299.8,19999.8
06/08/2018 5:00,62.14,62.14,62.14,62.14,18113.9,16299.8,4277.9,3792,22391.8,20091.8
06/08/2018 6:00,64.55,64.55,64.55,64.55,19305,17547.7,4338.9,3796.2,23643.9,21343.9
06/08/2018 7:00,65.67,65.67,65.67,65.67,20987.5,18049.2,4423.3,4461.6,25410.8,22510.8
06/08/2018 8:00,68.01,68.01,68.01,68.01,23297.2,20307.2,4868.8,5339.9,28166,25647.1
06/08/2018 9:00,70.0,70.0,70.0,70.0,25306,21782.9,5537,6160.1,30843,27943
06/08/2018 10:00,70.26,70.26,70.26,70.26,27110.3,23439.6,6009.1,6779.8,33119.4,30219.4
06/08/2018 11:00,70.41,70.41,70.41,70.41,28268.8,24611.8,6240.6,6997.6,34509.4,31609.4
06/08/2018 12:00,70.66,70.66,70.66,70.66,28543.1,24785.3,6439.5,7297.3,34982.6,32082.6
06/08/2018 13:00,70.69,70.69,70.69,70.69,29229.9,25051.2,6356.1,7634.8,35586,32686
06/08/2018 14:00,70.49,70.49,70.49,70.49,29538.8,25333.5,6364.7,7670,35903.5,33003.5
06/08/2018 15:00,70.23,70.23,70.23,70.23,29481.3,25557.4,6529.5,7553.4,36010.8,33110.8
06/08/2018 16:00,70.0,70.0,70.0,70.0,29246.9,25368.2,6521.2,7499.9,35768.1,32868.1
06/08/2018 17:00,71.71,71.71,71.71,71.71,28511.2,25669,6432,8710.3,34943.2,34379.3
06/08/2018 18:00,71.71,74.02,71.71,74.02,27545.2,26754.1,6280.6,8580.6,33825.8,35334.7
06/08/2018 19:00,70.89,74.0,70.89,74.0,26583.9,25933.9,6144.6,8444.6,32728.5,34378.5
06/08/2018 20:00,71.21,73.79,71.21,73.79,25833.4,24731.9,6197.3,8497.3,32030.7,33229.2
06/08/2018 21:00,71.21,74.82,71.21,74.82,26058.9,24531.6,6230.6,8530.6,32289.5,33062.2
06/08/2018 22:00,71.61,71.61,71.61,71.61,25861.6,23570.5,6297.1,8530.3,32158.7,32100.8
06/08/2018 23:00,67.5,67.5,67.5,67.5,25589.5,21924.6,5996.4,7361.3,31585.9,29285.9
07/08/2018 0:00,62.21,62.21,62.21,62.21,21671.1,17783.8,5584.3,7171.6,27255.4,24955.4
07/08/2018 1:00,58.96,58.96,58.96,58.96,20005.7,16584.8,5180.2,6501.1,25185.9,23085.9
07/08/2018 2:00,55.85,55.85,55.85,55.85,19024.3,15761.7,4902.8,6065.4,23927.1,21827.1
07/08/2018 3:00,54.57,54.57,54.57,54.57,18333.8,15343.4,5186,6076.4,23519.8,21419.8
07/08/2018 4:00,53.49,53.49,53.49,53.49,17894.1,14674.3,5076.7,6196.5,22970.8,20870.8
07/08/2018 5:00,53.49,53.49,53.49,53.49,17894.1,14613.6,5013.8,6194.3,22907.9,20807.9
07/08/2018 6:00,57.99,57.99,57.99,57.99,18834.9,15368.4,4509.6,6338.2,23344.5,21706.6
07/08/2018 7:00,64.45,64.45,64.45,64.45,19867.5,18195.3,4529.4,6574.2,24396.9,24769.5
07/08/2018 8:00,66.19,66.8,66.19,66.8,21964.9,19900.9,4947.8,7247.8,26912.7,27148.7
07/08/2018 9:00,67.01,70.44,67.01,70.44,23544.1,21482.6,5642.9,7942.9,29187,29425.5
07/08/2018 10:00,67.67,69.0,67.67,69.0,25063.5,22401.5,6112,8412,31175.5,30813.5
07/08/2018 11:00,67.94,67.94,67.94,67.94,26363.9,23245.9,6317.2,8302,32681.1,31547.9
07/08/2018 12:00,67.0,67.0,67.0,67.0,27548.5,23413.5,6622.1,7857.1,34170.6,31270.6
07/08/2018 13:00,67.01,67.01,67.01,67.01,28245.6,23940.2,6552.3,7957.7,34797.9,31897.9
07/08/2018 14:00,66.3,66.3,66.3,66.3,28361,24265.1,6544.9,7740.8,34905.9,32005.9
07/08/2018 15:00,66.99,66.99,66.99,66.99,27461.1,24845.4,6694.4,8051.8,34155.5,32897.2
07/08/2018 16:00,67.19,67.19,67.19,67.19,27033,25219.5,6603.8,8130.1,33636.8,33349.6
07/08/2018 17:00,69.0,69.0,69.0,69.0,26702.5,25714.4,6486.4,8522.4,33188.9,34236.8
07/08/2018 18:00,68.41,68.64,68.41,68.64,26100.2,25450.2,6224.4,8524.4,32324.6,33974.6
07/08/2018 19:00,67.01,68.0,67.01,68.0,25538.5,24888.5,6013.4,8313.4,31551.9,33201.9
07/08/2018 20:00,67.33,67.33,67.33,67.33,25332.2,24042.3,6005.5,8289.9,31337.7,32332.2
07/08/2018 21:00,67.99,67.99,67.99,67.99,25706.7,23529.3,6146.1,8362.7,31852.8,31892
07/08/2018 22:00,66.91,66.91,66.91,66.91,25599.4,23416.7,6239,8115.2,31838.4,31531.9
07/08/2018 23:00,62.21,62.21,62.21,62.21,24261.6,20240.9,5894.2,7614.9,30155.8,27855.8
08/08/2018 0:00,64.39,64.39,64.39,64.39,20929.2,17742,5653.2,6540.4,26582.4,24282.4
08/08/2018 1:00,62.21,62.21,62.21,62.21,19058.5,16224.9,5132.8,5866.4,24191.3,22091.3
08/08/2018 2:00,60.01,60.01,60.01,60.01,17815.8,15048.1,4862.1,5529.8,22677.9,20577.9
08/08/2018 3:00,58.79,58.79,58.79,58.79,17099.3,14262.7,4681.7,5418.3,21781,19681
08/08/2018 4:00,58.76,58.76,58.76,58.76,16565.9,13790.9,4573.1,5248.1,21139,19039
08/08/2018 5:00,60.0,60.0,60.0,60.0,16601.1,13843.7,4520.8,5178.2,21121.9,19021.9
08/08/2018 6:00,63.18,63.18,63.18,63.18,17586.9,14679.9,4509.7,5316.7,22096.6,19996.6
08/08/2018 7:00,64.14,64.14,64.14,64.14,18876.5,15063.9,4575.5,5488.1,23452,20552
08/08/2018 8:00,65.67,65.67,65.67,65.67,20346.2,16408.5,5033.7,6071.4,25379.9,22479.9
08/08/2018 9:00,67.61,67.61,67.61,67.61,21927.4,17580.6,5782.1,7228.9,27709.5,24809.5
08/08/2018 10:00,67.19,67.19,67.19,67.19,23458.9,19314.8,6116,7360.1,29574.9,26674.9
08/08/2018 11:00,67.06,67.06,67.06,67.06,24563.9,20591.5,6302.3,7374.7,30866.2,27966.2
08/08/2018 12:00,68.0,68.0,68.0,68.0,25530.9,21652.6,6500.6,7478.9,32031.5,29131.5
08/08/2018 13:00,68.01,68.01,68.01,68.01,26332.6,22279,6406.6,7560.2,32739.2,29839.2
08/08/2018 14:00,67.75,67.75,67.75,67.75,27221.8,23025.6,6434,7730.2,33655.8,30755.8
08/08/2018 15:00,66.41,66.41,66.41,66.41,27089.5,23295,6656.7,7551.2,33746.2,30846.2
08/08/2018 16:00,65.67,65.67,65.67,65.67,26793,23090.7,6646.6,7448.9,33439.6,30539.6
08/08/2018 17:00,64.14,64.14,64.14,64.14,26644.3,22594.6,6573.3,7723,33217.6,30317.6
08/08/2018 18:00,65.7,65.7,65.7,65.7,25495.3,23332.5,6376.1,7925,31871.4,31257.5
08/08/2018 19:00,65.67,65.67,65.67,65.67,24718.2,22661.6,6253.8,8127,30972,30788.6
08/08/2018 20:00,66.41,66.41,66.41,66.41,24192.2,22325.2,6327.4,8173.8,30519.6,30499
08/08/2018 21:00,68.0,68.0,68.0,68.0,24507.7,21986.9,6299.9,8459.7,30807.6,30446.6
08/08/2018 22:00,68.01,68.01,68.01,68.01,23954.2,21821.4,6442.9,8295.2,30397.1,30116.6
08/08/2018 23:00,64.97,64.97,64.97,64.97,22519.8,20015.6,6107,7232,28626.8,27247.6
09/08/2018 0:00,62.48,62.48,62.48,62.48,20536.3,16779.8,5619.9,7076.4,26156.2,23856.2
09/08/2018 1:00,59.91,59.91,59.91,59.91,18883.3,15539.4,5147.8,6391.7,24031.1,21931.1
09/08/2018 2:00,55.3,55.3,55.3,55.3,17716.8,14463.9,4899.6,6052.5,22616.4,20516.4
09/08/2018 3:00,54.57,54.57,54.57,54.57,16935.9,13651.8,4702.4,5886.5,21638.3,19538.3
09/08/2018 4:00,53.69,53.69,53.69,53.69,16508.6,13252.4,4638.3,5794.5,21146.9,19046.9
09/08/2018 5:00,55.3,55.3,55.3,55.3,16579.6,13295.9,4529.8,5713.5,21109.4,19009.4
09/08/2018 6:00,58.96,58.96,58.96,58.96,17334.3,13801.7,4492.9,5925.5,21827.2,19727.2
09/08/2018 7:00,62.14,62.14,62.14,62.14,18174.2,14654.6,4553.4,6273.3,22727.6,20927.9
09/08/2018 8:00,63.9,63.9,63.9,63.9,19618.8,15902.9,4980.4,7064.5,24599.2,22967.4
09/08/2018 9:00,64.88,64.88,64.88,64.88,21637.3,17664.7,5725.5,7863.5,27362.8,25528.2
09/08/2018 10:00,64.67,64.67,64.67,64.67,23180.4,19402.2,6074.5,8009,29254.9,27411.2
09/08/2018 11:00,64.59,64.59,64.59,64.59,24449.4,20096.3,6206.9,7939.1,30656.3,28035.4
09/08/2018 12:00,65.67,65.67,65.67,65.67,25040.2,20844.1,6382.5,7678.6,31422.7,28522.7
09/08/2018 13:00,66.01,66.01,66.01,66.01,25619.1,21426,6342.2,7635.3,31961.3,29061.3
09/08/2018 14:00,65.41,65.41,65.41,65.41,25096.9,21050.9,6336.7,7482.7,31433.6,28533.6
09/08/2018 15:00,64.99,64.99,64.99,64.99,24707.1,21110.3,6534.7,7231.5,31241.8,28341.8
09/08/2018 16:00,64.39,64.39,64.39,64.39,24684.2,21122.3,6524.9,7186.8,31209.1,28309.1
09/08/2018 17:00,64.0,64.0,64.0,64.0,24341.9,20694.4,6558.8,7306.3,30900.7,28000.7
09/08/2018 18:00,62.48,62.48,62.48,62.48,23878.3,20010.6,6418.5,7386.2,30296.8,27396.8
09/08/2018 19:00,62.3,62.3,62.3,62.3,23689.6,19582,6295.5,7503.1,29985.1,27085.1
09/08/2018 20:00,63.9,63.9,63.9,63.9,23177.9,19130.2,6276.5,7424.2,29454.4,26554.4
09/08/2018 21:00,65.7,65.7,65.7,65.7,23603.7,19611,6314.5,7407.2,29918.2,27018.2
09/08/2018 22:00,65.67,65.67,65.67,65.67,23121.7,19207.7,6413.2,7427.2,29534.9,26634.9
09/08/2018 23:00,63.67,63.67,63.67,63.67,21719.2,18198.8,6031.4,7251.8,27750.6,25450.6
10/08/2018 0:00,59.32,59.32,59.32,59.32,20231.7,16901.9,5700.6,6730.4,25932.3,23632.3
10/08/2018 1:00,55.46,55.46,55.46,55.46,18766.9,16053.6,5346.7,5960,24113.6,22013.6
10/08/2018 2:00,53.14,53.14,53.14,53.14,17494.6,15045.8,5286.6,5635.4,22781.2,20681.2
10/08/2018 3:00,52.26,52.26,52.26,52.26,16668.8,14398.5,5312.5,5482.8,21981.3,19881.3
10/08/2018 4:00,52.19,52.19,52.19,52.19,16188.3,14044.2,5430,5474.1,21618.3,19518.3
10/08/2018 5:00,52.5,52.5,52.5,52.5,16275.8,13750.4,5132.9,5558.3,21408.7,19308.7
10/08/2018 6:00,55.0,55.0,55.0,55.0,17205.9,14083.4,4660.4,5682.9,21866.3,19766.3
10/08/2018 7:00,58.08,58.08,58.08,58.08,18616,14355,4736,6097,23352,20452
10/08/2018 8:00,62.21,62.21,62.21,62.21,20113.6,15496.8,5149.8,6866.6,25263.4,22363.4
10/08/2018 9:00,64.14,64.14,64.14,64.14,21669.8,17268.6,5921.4,7422.6,27591.2,24691.2
10/08/2018 10:00,65.23,65.23,65.23,65.23,22798.9,18999.7,6356.2,7255.4,29155.1,26255.1
10/08/2018 11:00,66.24,66.24,66.24,66.24,23564.4,19930.8,6479,7212.6,30043.4,27143.4
10/08/2018 12:00,68.5,68.5,68.5,68.5,23936.7,20148.2,6625.8,7514.3,30562.5,27662.5
10/08/2018 13:00,69.21,69.21,69.21,69.21,24284.2,20368.6,6580.6,7596.2,30864.8,27964.8
10/08/2018 14:00,68.54,68.54,68.54,68.54,24042.8,20394.1,6597.3,7346,30640.1,27740.1
10/08/2018 15:00,67.35,67.35,67.35,67.35,23336.3,20268.8,6711.7,6879.2,30048,27148
10/08/2018 16:00,66.8,66.8,66.8,66.8,22954.6,20154.3,6715,6615.3,29669.6,26769.6
10/08/2018 17:00,66.01,66.01,66.01,66.01,22675.3,20046,6620.8,6350.1,29296.1,26396.1
10/08/2018 18:00,65.3,65.3,65.3,65.3,22511.8,19778.3,6463.5,6297,28975.3,26075.3
10/08/2018 19:00,64.14,64.14,64.14,64.14,22316,19283.8,6357.9,6490.1,28673.9,25773.9
10/08/2018 20:00,64.14,64.14,64.14,64.14,21905.9,18758.8,6366.7,6613.8,28272.6,25372.6
10/08/2018 21:00,65.7,65.7,65.7,65.7,22069.9,18969,6385.7,6586.6,28455.6,25555.6
10/08/2018 22:00,65.84,65.84,65.84,65.84,21927,18985.5,6391.8,6433.3,28318.8,25418.8
10/08/2018 23:00,64.39,64.39,64.39,64.39,20442.7,17904.6,6004.3,6242.4,26447,24147
11/08/2018 0:00,63.9,63.9,63.9,63.9,19474.6,16902,5714.8,5887.4,25189.4,22789.4
11/08/2018 1:00,62.21,62.21,62.21,62.21,18135.7,15894.7,5288.9,5129.9,23424.6,21024.6
11/08/2018 2:00,62.14,62.14,62.14,62.14,17149,15130.9,5020.6,4888.7,22169.6,20019.6
11/08/2018 3:00,61.15,61.15,61.15,61.15,16265.4,14122,4827.6,4821,21093,18943
11/08/2018 4:00,61.12,61.12,61.12,61.12,15618,13379.8,4705.7,4793.9,20323.7,18173.7
11/08/2018 5:00,60.68,60.68,60.68,60.68,15221.1,12934.1,4608.2,4745.2,19829.3,17679.3
11/08/2018 6:00,59.19,59.19,59.19,59.19,14972.1,12639.7,4502.6,4685,19474.7,17324.7
11/08/2018 7:00,59.19,59.19,59.19,59.19,14748.6,12301.7,4416.1,4713,19164.7,17014.7
11/08/2018 8:00,61.15,61.15,61.15,61.15,15840,12784.3,4573.7,4929.4,20413.7,17713.7
11/08/2018 9:00,63.0,63.0,63.0,63.0,17841,14551.5,4942.5,5532,22783.5,20083.5
11/08/2018 10:00,63.78,63.78,63.78,63.78,19309.3,16203.1,5276.8,5683,24586.1,21886.1
11/08/2018 11:00,64.03,64.03,64.03,64.03,19946.1,17076.7,5490.4,5659.8,25436.5,22736.5
11/08/2018 12:00,65.18,65.18,65.18,65.18,20655.8,18074.8,5660.7,5541.7,26316.5,23616.5
11/08/2018 13:00,65.67,65.67,65.67,65.67,20995.6,18475.5,5717.3,5537.4,26712.9,24012.9
11/08/2018 14:00,65.67,65.67,65.67,65.67,21202,18686.3,5704,5519.7,26906,24206
11/08/2018 15:00,64.66,64.66,64.66,64.66,21180.5,18736.2,5713.9,5458.2,26894.4,24194.4
11/08/2018 16:00,64.19,64.19,64.19,64.19,20990.5,18431.5,5684.1,5543.1,26674.6,23974.6
11/08/2018 17:00,63.9,63.9,63.9,63.9,20536.1,17807.8,5625.1,5653.4,26161.2,23461.2
11/08/2018 18:00,63.1,63.1,63.1,63.1,20104.7,17159.1,5516.9,5762.5,25621.6,22921.6
11/08/2018 19:00,63.9,63.9,63.9,63.9,19782.9,16795.6,5586.5,5873.8,25369.4,22669.4
11/08/2018 20:00,65.2,65.2,65.2,65.2,19697,16586.3,5704.3,6115,25401.3,22701.3
11/08/2018 21:00,66.95,66.95,66.95,66.95,20544.4,16802.2,5818.4,6860.6,26362.8,23662.8
11/08/2018 22:00,67.69,67.69,67.69,67.69,20518.9,16899,5892.3,6812.2,26411.2,23711.2
11/08/2018 23:00,65.67,65.67,65.67,65.67,19201.8,16347.9,5600.7,6054.6,24802.5,22402.5
12/08/2018 0:00,65.57,65.57,65.57,65.57,17523,15377.6,5363.5,5108.9,22886.5,20486.5
12/08/2018 1:00,64.14,64.14,64.14,64.14,16082.6,14535.2,5049.4,4446.8,21132,18982
12/08/2018 2:00,64.14,64.14,64.14,64.14,15251.5,13769.1,4771.7,4104.1,20023.2,17873.2
12/08/2018 3:00,64.39,64.39,64.39,64.39,14549.3,13140.7,4573.5,3832.1,19122.8,16972.8
12/08/2018 4:00,63.9,63.9,63.9,63.9,13949.6,12492,4455.8,3763.4,18405.4,16255.4
12/08/2018 5:00,63.9,63.9,63.9,63.9,13731.4,12231.8,4378.5,3728.1,18109.9,15959.9
12/08/2018 6:00,63.9,63.9,63.9,63.9,13424.2,11884.8,4340.9,3730.3,17765.1,15615.1
12/08/2018 7:00,62.14,62.14,62.14,62.14,13225.6,11432.7,4198.7,3841.6,17424.3,15274.3
12/08/2018 8:00,59.9,59.9,59.9,59.9,13798.4,11840.6,4264.3,4072.1,18062.7,15912.7
12/08/2018 9:00,61.99,61.99,61.99,61.99,15264.5,13314,4543.7,4344.2,19808.2,17658.2
12/08/2018 10:00,60.0,60.0,60.0,60.0,16596.2,14840.8,4846.7,4452.1,21442.9,19292.9
12/08/2018 11:00,62.14,62.14,62.14,62.14,17592.9,16094.1,5129.8,4478.6,22722.7,20572.7
12/08/2018 12:00,62.14,62.14,62.14,62.14,18390.2,17113.1,5340,4467.1,23730.2,21580.2
12/08/2018 13:00,62.0,62.0,62.0,62.0,19190.2,17838.9,5450.8,4652.1,24641,22491
12/08/2018 14:00,60.0,60.0,60.0,60.0,19887.8,18237.7,5415.1,4915.2,25302.9,23152.9
12/08/2018 15:00,57.5,57.5,57.5,57.5,19974.6,18017.4,5351.7,5158.9,25326.3,23176.3
12/08/2018 16:00,52.37,52.37,52.37,52.37,19728.6,17539.9,5292,5330.7,25020.6,22870.6
12/08/2018 17:00,51.77,51.77,51.77,51.77,19173.8,17008.5,5194.8,5210.1,24368.6,22218.6
12/08/2018 18:00,51.61,51.61,51.61,51.61,18805.7,16023.5,5191.7,5273.9,23997.4,21297.4
12/08/2018 19:00,57.55,57.55,57.55,57.55,18108.6,15361.9,5262,5938.6,23370.6,21300.5
12/08/2018 20:00,61.35,61.35,61.35,61.35,17649.9,14990.8,5420.5,6107.6,23070.4,21098.4
12/08/2018 21:00,65.67,65.67,65.67,65.67,18748.7,15747.9,5679.6,6280.4,24428.3,22028.3
12/08/2018 22:00,67.75,67.75,67.75,67.75,19096.6,15965.3,5856,6587.3,24952.6,22552.6
12/08/2018 23:00,66.01,66.01,66.01,66.01,18154.2,15425.8,5639.9,5968.3,23794.1,21394.1
13/08/2018 0:00,64.14,64.14,64.14,64.14,17701.4,15418.6,5334.4,5217.2,23035.8,20635.8
13/08/2018 1:00,62.14,62.14,62.14,62.14,16311.3,14176.9,4884.4,4868.8,21195.7,19045.7
13/08/2018 2:00,59.46,59.46,59.46,59.46,15530.5,13403.1,4632.7,4610.1,20163.2,18013.2
13/08/2018 3:00,58.9,58.9,58.9,58.9,14749,12532.7,4470,4536.3,19219,17069
13/08/2018 4:00,58.0,58.0,58.0,58.0,14344.4,12149.2,4371.6,4416.8,18716,16566
13/08/2018 5:00,59.16,59.16,59.16,59.16,14376.7,11941.8,4281.4,4566.3,18658.1,16508.1
13/08/2018 6:00,62.14,62.14,62.14,62.14,15090.2,12382.8,4353.8,4911.2,19444,17294
13/08/2018 7:00,62.21,62.21,62.21,62.21,16513.5,12997.8,4461.1,5276.8,20974.6,18274.6
13/08/2018 8:00,64.44,64.44,64.44,64.44,18401.7,14582.6,4791.8,5910.9,23193.5,20493.5
13/08/2018 9:00,66.19,66.19,66.19,66.19,20498.9,16443.2,5413.8,6769.5,25912.7,23212.7
13/08/2018 10:00,65.7,65.7,65.7,65.7,21323.1,17769.4,5835.2,6688.9,27158.3,24458.3
13/08/2018 11:00,66.04,66.04,66.04,66.04,21937.1,18554.6,6019.5,6702,27956.6,25256.6
13/08/2018 12:00,67.3,67.3,67.3,67.3,22856.3,19333.6,6189.3,7012,29045.6,26345.6
13/08/2018 13:00,67.77,67.77,67.77,67.77,23620.8,19956.8,6162.7,7126.7,29783.5,27083.5
13/08/2018 14:00,67.02,67.02,67.02,67.02,23772.3,20072.7,6121.9,7121.5,29894.2,27194.2
13/08/2018 15:00,65.99,65.99,65.99,65.99,23382.8,20203.5,6312.3,6791.6,29695.1,26995.1
13/08/2018 16:00,65.19,65.19,65.19,65.19,23322.6,20281,6332.6,6674.2,29655.2,26955.2
13/08/2018 17:00,64.24,64.24,64.24,64.24,23433.6,20232.6,6328,6829,29761.6,27061.6
