Fecha,Precio,Compras,Ventas,hour,weekday,quarter,month,night,weekend
2018-08-11 09:00:00,63.0,22783.5,20083.5,9,5,3,8,False,True
2018-08-11 10:00:00,63.78,24586.1,21886.1,10,5,3,8,False,True
2018-08-11 11:00:00,64.03,25436.5,22736.5,11,5,3,8,False,True
2018-08-11 12:00:00,65.18,26316.5,23616.5,12,5,3,8,False,True
2018-08-11 13:00:00,65.67,26712.9,24012.9,13,5,3,8,False,True
2018-08-11 14:00:00,65.67,26906.0,24206.0,14,5,3,8,False,True
2018-08-11 15:00:00,64.66,26894.4,24194.4,15,5,3,8,False,True
2018-08-11 16:00:00,64.19,26674.6,23974.6,16,5,3,8,False,True
2018-08-11 17:00:00,63.9,26161.2,23461.2,17,5,3,8,False,True
2018-08-11 18:00:00,63.1,25621.6,22921.6,18,5,3,8,False,True
2018-08-11 19:00:00,63.9,25369.4,22669.4,19,5,3,8,False,True
2018-08-11 20:00:00,65.2,25401.3,22701.3,20,5,3,8,False,True
2018-08-11 21:00:00,66.95,26362.8,23662.8,21,5,3,8,False,True
2018-08-11 22:00:00,67.69,26411.2,23711.2,22,5,3,8,False,True
2018-08-11 23:00:00,65.67,24802.5,22402.5,23,5,3,8,True,True
2018-08-12 00:00:00,65.57,22886.5,20486.5,0,6,3,8,True,True
2018-08-12 01:00:00,64.14,21132.0,18982.0,1,6,3,8,True,True
2018-08-12 02:00:00,64.14,20023.2,17873.2,2,6,3,8,True,True
2018-08-12 03:00:00,64.39,19122.8,16972.8,3,6,3,8,True,True
2018-08-12 04:00:00,63.9,18405.4,16255.4,4,6,3,8,True,True
2018-08-12 05:00:00,63.9,18109.9,15959.9,5,6,3,8,True,True
2018-08-12 06:00:00,63.9,17765.1,15615.1,6,6,3,8,True,True
2018-08-12 07:00:00,62.14,17424.3,15274.3,7,6,3,8,True,True
2018-08-12 08:00:00,59.9,18062.7,15912.7,8,6,3,8,False,True
2018-08-12 09:00:00,61.99,19808.2,17658.2,9,6,3,8,False,True
2018-08-12 10:00:00,60.0,21442.9,19292.9,10,6,3,8,False,True
2018-08-12 11:00:00,62.14,22722.7,20572.7,11,6,3,8,False,True
2018-08-12 12:00:00,62.14,23730.2,21580.2,12,6,3,8,False,True
2018-08-12 13:00:00,62.0,24641.0,22491.0,13,6,3,8,False,True
2018-08-12 14:00:00,60.0,25302.9,23152.9,14,6,3,8,False,True
2018-08-12 15:00:00,57.5,25326.3,23176.3,15,6,3,8,False,True
2018-08-12 16:00:00,52.37,25020.6,22870.6,16,6,3,8,False,True
2018-08-12 17:00:00,51.77,24368.6,22218.6,17,6,3,8,False,True
2018-08-12 18:00:00,51.61,23997.4,21297.4,18,6,3,8,False,True
2018-08-12 19:00:00,57.55,23370.6,21300.5,19,6,3,8,False,True
2018-08-12 20:00:00,61.35,23070.4,21098.4,20,6,3,8,False,True
2018-08-12 21:00:00,65.67,24428.3,22028.3,21,6,3,8,False,True
2018-08-12 22:00:00,67.75,24952.6,22552.6,22,6,3,8,False,True
2018-08-12 23:00:00,66.01,23794.1,21394.1,23,6,3,8,True,True
2018-08-13 00:00:00,64.14,23035.8,20635.8,0,0,3,8,True,False
2018-08-13 01:00:00,62.14,21195.7,19045.7,1,0,3,8,True,False
2018-08-13 02:00:00,59.46,20163.2,18013.2,2,0,3,8,True,False
2018-08-13 03:00:00,58.9,19219.0,17069.0,3,0,3,8,True,False
2018-08-13 04:00:00,58.0,18716.0,16566.0,4,0,3,8,True,False
2018-08-13 05:00:00,59.16,18658.1,16508.1,5,0,3,8,True,False
2018-08-13 06:00:00,62.14,19444.0,17294.0,6,0,3,8,True,False
2018-08-13 07:00:00,62.21,20974.6,18274.6,7,0,3,8,True,False
2018-08-13 08:00:00,64.44,23193.5,20493.5,8,0,3,8,False,False
2018-08-13 09:00:00,66.19,25912.7,23212.7,9,0,3,8,False,False
2018-08-13 10:00:00,65.7,27158.3,24458.3,10,0,3,8,False,False
2018-08-13 11:00:00,66.04,27956.6,25256.6,11,0,3,8,False,False
2018-08-13 12:00:00,67.3,29045.6,26345.6,12,0,3,8,False,False
2018-08-13 13:00:00,67.77,29783.5,27083.5,13,0,3,8,False,False
2018-08-13 14:00:00,67.02,29894.2,27194.2,14,0,3,8,False,False
2018-08-13 15:00:00,65.99,29695.1,26995.1,15,0,3,8,False,False
2018-08-13 16:00:00,65.19,29655.2,26955.2,16,0,3,8,False,False
2018-08-13 17:00:00,64.24,29761.6,27061.6,17,0,3,8,False,False
2018-08-13 18:00:00,63.06,29428.2,26728.2,18,0,3,8,False,False
2018-08-13 19:00:00,62.18,28850.5,26150.5,19,0,3,8,False,False
2018-08-13 20:00:00,62.89,28551.8,25851.8,20,0,3,8,False,False
2018-08-13 21:00:00,64.24,28715.2,26015.2,21,0,3,8,False,False
2018-08-13 22:00:00,64.18,28232.5,25532.5,22,0,3,8,False,False
2018-08-13 23:00:00,61.15,26508.1,24108.1,23,0,3,8,True,False
2018-08-14 00:00:00,62.14,24039.4,21639.4,0,1,3,8,True,False
2018-08-14 01:00:00,61.07,22359.4,20209.4,1,1,3,8,True,False
2018-08-14 02:00:00,54.61,21215.6,19065.6,2,1,3,8,True,False
2018-08-14 03:00:00,52.32,20334.2,18184.2,3,1,3,8,True,False
2018-08-14 04:00:00,51.85,19800.2,17650.2,4,1,3,8,True,False
2018-08-14 05:00:00,51.79,19751.4,17601.4,5,1,3,8,True,False
2018-08-14 06:00:00,58.03,20759.1,18609.1,6,1,3,8,True,False
2018-08-14 07:00:00,61.71,21581.7,20030.8,7,1,3,8,True,False
2018-08-14 08:00:00,64.07,23432.1,21849.4,8,1,3,8,False,False
2018-08-14 09:00:00,64.39,25459.4,23748.9,9,1,3,8,False,False
2018-08-14 10:00:00,64.03,27195.7,24994.0,10,1,3,8,False,False
2018-08-14 11:00:00,63.53,28435.1,25735.3,11,1,3,8,False,False
2018-08-14 12:00:00,64.03,28852.5,26152.5,12,1,3,8,False,False
2018-08-14 13:00:00,64.8,29546.4,26846.4,13,1,3,8,False,False
2018-08-14 14:00:00,64.56,29623.6,26923.6,14,1,3,8,False,False
2018-08-14 15:00:00,64.11,29202.5,26502.5,15,1,3,8,False,False
2018-08-14 16:00:00,63.9,28871.1,26171.1,16,1,3,8,False,False
2018-08-14 17:00:00,64.0,28824.0,26124.0,17,1,3,8,False,False
2018-08-14 18:00:00,63.29,28347.9,25647.9,18,1,3,8,False,False
2018-08-14 19:00:00,63.53,27524.6,25201.8,19,1,3,8,False,False
2018-08-14 20:00:00,63.53,27314.8,24614.8,20,1,3,8,False,False
2018-08-14 21:00:00,64.39,27604.0,24904.0,21,1,3,8,False,False
2018-08-14 22:00:00,63.9,26840.0,24140.0,22,1,3,8,False,False
2018-08-14 23:00:00,61.99,25701.4,23301.4,23,1,3,8,True,False
2018-08-15 00:00:00,59.01,24143.6,21743.6,0,2,3,8,True,False
2018-08-15 01:00:00,54.79,22850.3,20700.3,1,2,3,8,True,False
2018-08-15 02:00:00,50.81,21225.3,19075.3,2,2,3,8,True,False
2018-08-15 03:00:00,50.64,20515.6,18365.6,3,2,3,8,True,False
2018-08-15 04:00:00,50.3,20137.8,17987.8,4,2,3,8,True,False
2018-08-15 05:00:00,50.3,19640.7,17490.7,5,2,3,8,True,False
2018-08-15 06:00:00,50.69,19187.7,17037.7,6,2,3,8,True,False
2018-08-15 07:00:00,51.8,18973.9,16823.9,7,2,3,8,True,False
2018-08-15 08:00:00,51.79,19193.4,17043.4,8,2,3,8,False,False
2018-08-15 09:00:00,57.85,20686.5,18735.1,9,2,3,8,False,False
2018-08-15 10:00:00,59.07,22128.4,19978.4,10,2,3,8,False,False
2018-08-15 11:00:00,62.0,22886.7,20736.7,11,2,3,8,False,False
2018-08-15 12:00:00,63.51,23383.1,21233.1,12,2,3,8,False,False
2018-08-15 13:00:00,64.19,24166.5,22016.5,13,2,3,8,False,False
2018-08-15 14:00:00,64.39,24486.5,22336.5,14,2,3,8,False,False
2018-08-15 15:00:00,64.0,24023.7,21873.7,15,2,3,8,False,False
2018-08-15 16:00:00,64.04,23775.9,21625.9,16,2,3,8,False,False
2018-08-15 17:00:00,64.0,23581.5,21431.5,17,2,3,8,False,False
2018-08-15 18:00:00,62.21,23413.7,20884.5,18,2,3,8,False,False
2018-08-15 19:00:00,64.28,23211.1,21466.0,19,2,3,8,False,False
2018-08-15 20:00:00,65.0,23010.1,21391.5,20,2,3,8,False,False
2018-08-15 21:00:00,67.0,24716.3,22316.3,21,2,3,8,False,False
2018-08-15 22:00:00,67.75,24919.2,22519.2,22,2,3,8,False,False
2018-08-15 23:00:00,65.69,23508.7,21108.7,23,2,3,8,True,False
2018-08-16 00:00:00,64.75,23459.5,21059.5,0,3,3,8,True,False
2018-08-16 01:00:00,62.5,21722.4,19572.4,1,3,3,8,True,False
2018-08-16 02:00:00,60.66,20463.3,18313.3,2,3,3,8,True,False
2018-08-16 03:00:00,59.89,19566.6,17416.6,3,3,3,8,True,False
2018-08-16 04:00:00,58.7,19110.0,16960.0,4,3,3,8,True,False
2018-08-16 05:00:00,60.1,19038.0,16888.0,5,3,3,8,True,False
2018-08-16 06:00:00,63.58,19993.4,17843.4,6,3,3,8,True,False
2018-08-16 07:00:00,64.39,21320.8,18620.8,7,3,3,8,True,False
2018-08-16 08:00:00,64.94,22327.5,19627.5,8,3,3,8,False,False
2018-08-16 09:00:00,65.7,24483.7,21783.7,9,3,3,8,False,False
2018-08-16 10:00:00,65.8,25950.1,23250.1,10,3,3,8,False,False
2018-08-16 11:00:00,66.1,26965.5,24265.5,11,3,3,8,False,False
2018-08-16 12:00:00,66.51,27811.9,25111.9,12,3,3,8,False,False
2018-08-16 13:00:00,66.51,28639.3,25939.3,13,3,3,8,False,False
2018-08-16 14:00:00,66.18,28746.1,26046.1,14,3,3,8,False,False
2018-08-16 15:00:00,65.0,28402.5,25702.5,15,3,3,8,False,False
2018-08-16 16:00:00,64.39,28493.2,25793.2,16,3,3,8,False,False
2018-08-16 17:00:00,64.14,28280.0,25580.0,17,3,3,8,False,False
2018-08-16 18:00:00,65.7,27422.3,27341.6,18,3,3,8,False,False
2018-08-16 19:00:00,66.51,26703.3,28203.3,19,3,3,8,False,False
2018-08-16 20:00:00,66.51,26754.4,28254.4,20,3,3,8,False,False
2018-08-16 21:00:00,66.2,27886.0,27826.9,21,3,3,8,False,False
2018-08-16 22:00:00,64.39,27199.7,26222.0,22,3,3,8,False,False
2018-08-16 23:00:00,60.03,25829.4,23828.9,23,3,3,8,True,False
2018-08-17 00:00:00,62.25,23969.9,21569.9,0,4,3,8,True,False
2018-08-17 01:00:00,61.15,22107.4,19957.4,1,4,3,8,True,False
2018-08-17 02:00:00,53.8,21116.2,18966.2,2,4,3,8,True,False
2018-08-17 03:00:00,51.85,20274.2,18124.2,3,4,3,8,True,False
2018-08-17 04:00:00,50.3,20260.7,18110.7,4,4,3,8,True,False
2018-08-17 05:00:00,50.3,20283.0,18133.0,5,4,3,8,True,False
2018-08-17 06:00:00,56.64,20188.3,19017.6,6,4,3,8,True,False
2018-08-17 07:00:00,62.82,20720.3,20596.3,7,4,3,8,True,False
2018-08-17 08:00:00,63.99,22016.8,21964.4,8,4,3,8,False,False
2018-08-17 09:00:00,64.39,24583.3,23637.0,9,4,3,8,False,False
2018-08-17 10:00:00,63.05,26637.2,24819.0,10,4,3,8,False,False
2018-08-17 11:00:00,62.82,27877.3,25824.3,11,4,3,8,False,False
2018-08-17 12:00:00,63.0,29004.7,26304.7,12,4,3,8,False,False
2018-08-17 13:00:00,63.9,29567.4,26867.4,13,4,3,8,False,False
2018-08-17 14:00:00,63.9,29540.7,26840.7,14,4,3,8,False,False
2018-08-17 15:00:00,62.38,29067.0,26367.0,15,4,3,8,False,False
2018-08-17 16:00:00,62.38,28988.9,26288.9,16,4,3,8,False,False
2018-08-17 17:00:00,63.0,28301.0,26268.9,17,4,3,8,False,False
2018-08-17 18:00:00,64.46,27139.2,27188.1,18,4,3,8,False,False
2018-08-17 19:00:00,64.6,26279.9,27033.2,19,4,3,8,False,False
2018-08-17 20:00:00,64.57,26003.0,26670.5,20,4,3,8,False,False
2018-08-17 21:00:00,64.48,26845.3,26579.0,21,4,3,8,False,False
2018-08-17 22:00:00,63.9,26358.9,25952.8,22,4,3,8,False,False
2018-08-17 23:00:00,54.58,25803.2,24244.9,23,4,3,8,True,False
2018-08-18 00:00:00,57.28,23851.3,23070.4,0,5,3,8,True,True
2018-08-18 01:00:00,55.41,22172.6,22183.1,1,5,3,8,True,True
2018-08-18 02:00:00,49.31,21199.4,20763.9,2,5,3,8,True,True
2018-08-18 03:00:00,47.55,21179.6,20123.8,3,5,3,8,True,True
2018-08-18 04:00:00,47.3,20834.4,19841.8,4,5,3,8,True,True
2018-08-18 05:00:00,47.05,20825.4,19557.0,5,5,3,8,True,True
2018-08-18 06:00:00,47.89,19998.0,19254.6,6,5,3,8,True,True
2018-08-18 07:00:00,49.5,19352.6,19238.0,7,5,3,8,True,True
2018-08-18 08:00:00,53.89,19586.2,20032.8,8,5,3,8,False,True
2018-08-18 09:00:00,56.41,21631.2,21650.2,9,5,3,8,False,True
2018-08-18 10:00:00,53.6,24105.5,22624.7,10,5,3,8,False,True
2018-08-18 11:00:00,53.9,25451.4,22951.4,11,5,3,8,False,True
2018-08-18 12:00:00,58.27,25807.0,23307.0,12,5,3,8,False,True
2018-08-18 13:00:00,62.14,26010.1,23510.1,13,5,3,8,False,True
2018-08-18 14:00:00,63.8,26041.2,23541.2,14,5,3,8,False,True
2018-08-18 15:00:00,62.32,25433.4,22933.4,15,5,3,8,False,True
2018-08-18 16:00:00,62.14,24775.9,22275.9,16,5,3,8,False,True
2018-08-18 17:00:00,61.75,24318.1,21818.1,17,5,3,8,False,True
2018-08-18 18:00:00,62.14,23795.7,21741.9,18,5,3,8,False,True
2018-08-18 19:00:00,64.45,23506.3,22803.6,19,5,3,8,False,True
2018-08-18 20:00:00,64.9,23546.0,23039.1,20,5,3,8,False,True
2018-08-18 21:00:00,65.04,24762.0,23286.3,21,5,3,8,False,True
2018-08-18 22:00:00,64.98,24303.6,23682.8,22,5,3,8,False,True
2018-08-18 23:00:00,62.14,23255.9,22206.9,23,5,3,8,True,True
2018-08-19 00:00:00,55.56,22571.1,20135.3,0,6,3,8,True,True
2018-08-19 01:00:00,54.5,21006.1,18806.1,1,6,3,8,True,True
2018-08-19 02:00:00,52.5,20260.4,18060.4,2,6,3,8,True,True
2018-08-19 03:00:00,50.2,19816.1,17616.1,3,6,3,8,True,True
2018-08-19 04:00:00,50.0,19542.6,17342.6,4,6,3,8,True,True
2018-08-19 05:00:00,49.19,19346.1,17146.1,5,6,3,8,True,True
2018-08-19 06:00:00,49.69,19074.9,16874.9,6,6,3,8,True,True
2018-08-19 07:00:00,49.19,18933.4,16733.4,7,6,3,8,True,True
2018-08-19 08:00:00,49.19,19318.8,17118.8,8,6,3,8,False,True
2018-08-19 09:00:00,50.5,19747.3,17547.3,9,6,3,8,False,True
2018-08-19 10:00:00,52.26,21100.2,18900.2,10,6,3,8,False,True
2018-08-19 11:00:00,54.74,22017.4,19817.4,11,6,3,8,False,True
2018-08-19 12:00:00,60.4,22730.8,20530.8,12,6,3,8,False,True
2018-08-19 13:00:00,62.21,23470.3,21270.3,13,6,3,8,False,True
2018-08-19 14:00:00,63.14,23645.1,21445.1,14,6,3,8,False,True
2018-08-19 15:00:00,62.14,23171.1,20971.1,15,6,3,8,False,True
2018-08-19 16:00:00,61.15,22695.7,20495.7,16,6,3,8,False,True
2018-08-19 17:00:00,58.0,22486.0,20286.0,17,6,3,8,False,True
2018-08-19 18:00:00,57.85,22567.0,20067.0,18,6,3,8,False,True
2018-08-19 19:00:00,62.26,22141.0,20884.2,19,6,3,8,False,True
2018-08-19 20:00:00,63.41,22122.6,20897.3,20,6,3,8,False,True
2018-08-19 21:00:00,64.23,23706.3,21750.7,21,6,3,8,False,True
2018-08-19 22:00:00,64.6,24065.4,22179.5,22,6,3,8,False,True
2018-08-19 23:00:00,62.26,23587.6,21093.9,23,6,3,8,True,True
2018-08-20 00:00:00,61.0,23483.4,20983.4,0,0,3,8,True,False
2018-08-20 01:00:00,54.98,21834.7,19634.7,1,0,3,8,True,False
2018-08-20 02:00:00,52.52,20788.5,18588.5,2,0,3,8,True,False
2018-08-20 03:00:00,52.52,20284.5,18084.5,3,0,3,8,True,False
2018-08-20 04:00:00,50.2,19977.8,17777.8,4,0,3,8,True,False
2018-08-20 05:00:00,50.8,20033.4,17833.4,5,0,3,8,True,False
2018-08-20 06:00:00,55.57,20832.5,18906.1,6,0,3,8,True,False
2018-08-20 07:00:00,63.43,22401.3,21409.6,7,0,3,8,True,False
2018-08-20 08:00:00,64.46,24134.3,23258.1,8,0,3,8,False,False
2018-08-20 09:00:00,64.99,26710.5,24210.5,9,0,3,8,False,False
2018-08-20 10:00:00,65.55,28392.1,25998.8,10,0,3,8,False,False
2018-08-20 11:00:00,67.41,29604.1,28018.6,11,0,3,8,False,False
2018-08-20 12:00:00,67.75,30789.0,28289.0,12,0,3,8,False,False
2018-08-20 13:00:00,68.55,31144.8,28644.8,13,0,3,8,False,False
2018-08-20 14:00:00,68.68,31235.2,28735.2,14,0,3,8,False,False
2018-08-20 15:00:00,68.55,30859.8,28359.8,15,0,3,8,False,False
2018-08-20 16:00:00,68.01,30281.8,27781.8,16,0,3,8,False,False
2018-08-20 17:00:00,67.75,29898.7,27398.7,17,0,3,8,False,False
2018-08-20 18:00:00,66.78,28827.8,26505.1,18,0,3,8,False,False
2018-08-20 19:00:00,67.03,27952.7,26678.1,19,0,3,8,False,False
2018-08-20 20:00:00,67.01,27584.9,26055.6,20,0,3,8,False,False
2018-08-20 21:00:00,66.98,28512.8,26012.8,21,0,3,8,False,False
2018-08-20 22:00:00,66.65,27311.5,25862.1,22,0,3,8,False,False
2018-08-20 23:00:00,63.5,26452.7,23969.9,23,0,3,8,True,False
2018-08-21 00:00:00,59.83,25938.3,23438.3,0,1,3,8,True,False
2018-08-21 01:00:00,56.65,24024.0,21824.0,1,1,3,8,True,False
2018-08-21 02:00:00,55.38,22627.2,20427.2,2,1,3,8,True,False
2018-08-21 03:00:00,54.37,21742.8,19542.8,3,1,3,8,True,False
2018-08-21 04:00:00,54.61,21232.4,19032.4,4,1,3,8,True,False
2018-08-21 05:00:00,54.98,21093.5,18893.5,5,1,3,8,True,False
2018-08-21 06:00:00,65.0,21759.7,22585.0,6,1,3,8,True,False
2018-08-21 07:00:00,67.42,23326.3,24976.3,7,1,3,8,True,False
2018-08-21 08:00:00,68.52,24621.9,26221.9,8,1,3,8,False,False
2018-08-21 09:00:00,70.69,26596.8,28196.8,9,1,3,8,False,False
2018-08-21 10:00:00,70.69,28200.7,29800.7,10,1,3,8,False,False
2018-08-21 11:00:00,71.02,29356.9,31006.9,11,1,3,8,False,False
2018-08-21 12:00:00,71.34,30119.7,31769.7,12,1,3,8,False,False
2018-08-21 13:00:00,71.1,30734.8,31526.9,13,1,3,8,False,False
2018-08-21 14:00:00,70.51,31382.3,31053.4,14,1,3,8,False,False
2018-08-21 15:00:00,69.06,31727.3,30364.4,15,1,3,8,False,False
2018-08-21 16:00:00,69.0,31351.0,30039.4,16,1,3,8,False,False
2018-08-21 17:00:00,71.1,29851.4,31418.0,17,1,3,8,False,False
2018-08-21 18:00:00,71.01,29128.2,30778.2,18,1,3,8,False,False
2018-08-21 19:00:00,70.53,28142.8,29792.8,19,1,3,8,False,False
2018-08-21 20:00:00,70.69,27577.6,29227.6,20,1,3,8,False,False
2018-08-21 21:00:00,71.42,28292.8,29942.8,21,1,3,8,False,False
2018-08-21 22:00:00,68.93,27973.1,27759.4,22,1,3,8,False,False
2018-08-21 23:00:00,63.55,26924.2,24424.2,23,1,3,8,True,False
2018-08-22 00:00:00,64.39,26405.3,23905.3,0,2,3,8,True,False
2018-08-22 01:00:00,62.71,24061.1,21861.1,1,2,3,8,True,False
2018-08-22 02:00:00,61.26,22865.7,20665.7,2,2,3,8,True,False
2018-08-22 03:00:00,60.54,21925.9,19725.9,3,2,3,8,True,False
2018-08-22 04:00:00,60.63,21394.4,19194.4,4,2,3,8,True,False
2018-08-22 05:00:00,62.08,21444.1,19244.1,5,2,3,8,True,False
2018-08-22 06:00:00,66.06,22309.1,21720.8,6,2,3,8,True,False
2018-08-22 07:00:00,70.0,22623.9,23482.7,7,2,3,8,True,False
2018-08-22 08:00:00,71.9,24673.6,25937.7,8,2,3,8,False,False
2018-08-22 09:00:00,72.14,26880.8,27560.4,9,2,3,8,False,False
2018-08-22 10:00:00,70.53,28306.6,28743.5,10,2,3,8,False,False
2018-08-22 11:00:00,70.51,29657.9,30266.2,11,2,3,8,False,False
2018-08-22 12:00:00,71.79,30300.7,31556.7,12,2,3,8,False,False
2018-08-22 13:00:00,71.16,31099.9,31714.6,13,2,3,8,False,False
2018-08-22 14:00:00,71.68,31359.0,32171.5,14,2,3,8,False,False
2018-08-22 15:00:00,71.69,30876.2,32250.0,15,2,3,8,False,False
2018-08-22 16:00:00,70.67,30501.0,31958.1,16,2,3,8,False,False
2018-08-22 17:00:00,70.51,29933.4,31583.4,17,2,3,8,False,False
2018-08-22 18:00:00,70.51,29148.2,30798.2,18,2,3,8,False,False
2018-08-22 19:00:00,70.34,28456.4,30106.4,19,2,3,8,False,False
2018-08-22 20:00:00,71.01,27902.1,29552.1,20,2,3,8,False,False
2018-08-22 21:00:00,72.89,28935.8,30585.8,21,2,3,8,False,False
2018-08-22 22:00:00,72.14,28321.4,29971.4,22,2,3,8,False,False
2018-08-22 23:00:00,67.43,27350.8,26752.6,23,2,3,8,True,False
2018-08-23 00:00:00,67.9,25700.9,24427.7,0,3,3,8,True,False
2018-08-23 01:00:00,63.43,23860.1,21660.1,1,3,3,8,True,False
2018-08-23 02:00:00,61.26,22663.8,20463.8,2,3,3,8,True,False
2018-08-23 03:00:00,60.69,21688.6,19488.6,3,3,3,8,True,False
2018-08-23 04:00:00,60.0,21253.2,19053.2,4,3,3,8,True,False
2018-08-23 05:00:00,60.69,21097.6,18897.6,5,3,3,8,True,False
2018-08-23 06:00:00,66.67,21774.4,22364.0,6,3,3,8,True,False
2018-08-23 07:00:00,69.89,22269.4,23919.4,7,3,3,8,True,False
2018-08-23 08:00:00,70.1,23940.2,25540.2,8,3,3,8,False,False
2018-08-23 09:00:00,71.98,26300.7,27614.2,9,3,3,8,False,False
2018-08-23 10:00:00,71.69,28086.4,29243.1,10,3,3,8,False,False
2018-08-23 11:00:00,71.14,28792.3,30084.5,11,3,3,8,False,False
2018-08-23 12:00:00,70.0,30040.1,29525.6,12,3,3,8,False,False
2018-08-23 13:00:00,69.11,31662.7,29379.9,13,3,3,8,False,False
2018-08-23 14:00:00,68.89,31828.3,29624.6,14,3,3,8,False,False
2018-08-23 15:00:00,67.0,31544.0,29320.7,15,3,3,8,False,False
2018-08-23 16:00:00,67.86,30945.6,29995.5,16,3,3,8,False,False
2018-08-23 17:00:00,70.0,30405.4,31109.1,17,3,3,8,False,False
2018-08-23 18:00:00,70.52,29642.0,31292.0,18,3,3,8,False,False
2018-08-23 19:00:00,70.09,29105.3,30755.3,19,3,3,8,False,False
2018-08-23 20:00:00,70.0,28744.2,30394.2,20,3,3,8,False,False
2018-08-23 21:00:00,71.74,29723.0,31373.0,21,3,3,8,False,False
2018-08-23 22:00:00,69.89,28873.5,30019.4,22,3,3,8,False,False
2018-08-23 23:00:00,64.0,27540.7,27151.2,23,3,3,8,True,False
2018-08-24 00:00:00,65.18,25599.6,23099.6,0,4,3,8,True,False
2018-08-24 01:00:00,61.26,23549.2,21349.2,1,4,3,8,True,False
2018-08-24 02:00:00,59.16,22328.5,20128.5,2,4,3,8,True,False
2018-08-24 03:00:00,57.57,21450.8,19250.8,3,4,3,8,True,False
2018-08-24 04:00:00,55.71,20786.5,18586.5,4,4,3,8,True,False
2018-08-24 05:00:00,55.62,20902.5,18702.5,5,4,3,8,True,False
2018-08-24 06:00:00,61.26,21611.3,20352.7,6,4,3,8,True,False
2018-08-24 07:00:00,66.9,22250.6,22851.6,7,4,3,8,True,False
2018-08-24 08:00:00,68.67,23930.2,25530.2,8,4,3,8,False,False
2018-08-24 09:00:00,68.84,26523.0,27386.1,9,4,3,8,False,False
2018-08-24 10:00:00,68.32,28227.2,28294.8,10,4,3,8,False,False
2018-08-24 11:00:00,67.86,29229.2,28688.1,11,4,3,8,False,False
2018-08-24 12:00:00,67.46,30392.3,28222.7,12,4,3,8,False,False
2018-08-24 13:00:00,67.53,31366.0,28866.0,13,4,3,8,False,False
2018-08-24 14:00:00,67.24,31285.7,28785.7,14,4,3,8,False,False
2018-08-24 15:00:00,65.21,30664.2,28164.2,15,4,3,8,False,False
2018-08-24 16:00:00,65.0,30484.3,27984.3,16,4,3,8,False,False
2018-08-24 17:00:00,63.14,29968.1,27468.1,17,4,3,8,False,False
2018-08-24 18:00:00,64.5,29011.8,27733.9,18,4,3,8,False,False
2018-08-24 19:00:00,68.47,27947.5,29770.2,19,4,3,8,False,False
2018-08-24 20:00:00,68.0,27575.6,28703.3,20,4,3,8,False,False
2018-08-24 21:00:00,67.14,28659.3,27735.8,21,4,3,8,False,False
2018-08-24 22:00:00,65.94,27881.2,27312.7,22,4,3,8,False,False
2018-08-24 23:00:00,64.67,27071.3,25680.0,23,4,3,8,True,False
2018-08-25 00:00:00,64.03,25148.1,22748.1,0,5,3,8,True,True
2018-08-25 01:00:00,61.26,23731.6,21331.6,1,5,3,8,True,True
2018-08-25 02:00:00,60.0,22261.9,20311.9,2,5,3,8,True,True
2018-08-25 03:00:00,58.0,21300.9,19350.9,3,5,3,8,True,True
2018-08-25 04:00:00,57.5,20589.3,18639.3,4,5,3,8,True,True
2018-08-25 05:00:00,56.7,20089.9,18139.9,5,5,3,8,True,True
2018-08-25 06:00:00,57.57,20070.8,18120.8,6,5,3,8,True,True
2018-08-25 07:00:00,57.0,20122.3,18172.3,7,5,3,8,True,True
2018-08-25 08:00:00,58.05,20722.6,19065.0,8,5,3,8,False,True
2018-08-25 09:00:00,61.26,22797.1,20773.8,9,5,3,8,False,True
2018-08-25 10:00:00,61.26,24793.8,22009.1,10,5,3,8,False,True
2018-08-25 11:00:00,62.0,26074.8,23161.2,11,5,3,8,False,True
2018-08-25 12:00:00,64.47,26494.7,23987.1,12,5,3,8,False,True
2018-08-25 13:00:00,65.21,27658.1,24658.1,13,5,3,8,False,True
2018-08-25 14:00:00,65.23,28081.8,25081.8,14,5,3,8,False,True
2018-08-25 15:00:00,64.16,27691.7,24691.7,15,5,3,8,False,True
2018-08-25 16:00:00,61.26,27369.2,24369.2,16,5,3,8,False,True
2018-08-25 17:00:00,59.02,27163.1,24231.1,17,5,3,8,False,True
2018-08-25 18:00:00,64.15,25769.0,24851.7,18,5,3,8,False,True
2018-08-25 19:00:00,66.01,25632.0,25686.0,19,5,3,8,False,True
2018-08-25 20:00:00,67.99,25527.6,26035.6,20,5,3,8,False,True
2018-08-25 21:00:00,67.67,26928.1,25725.0,21,5,3,8,False,True
2018-08-25 22:00:00,66.69,26141.5,24563.0,22,5,3,8,False,True
2018-08-25 23:00:00,66.05,24843.6,23950.0,23,5,3,8,True,True
2018-08-26 00:00:00,65.5,23430.0,21030.0,0,6,3,8,True,True
2018-08-26 01:00:00,64.69,21658.6,19258.6,1,6,3,8,True,True
2018-08-26 02:00:00,60.64,20315.3,17915.3,2,6,3,8,True,True
2018-08-26 03:00:00,60.64,19348.1,16948.1,3,6,3,8,True,True
2018-08-26 04:00:00,59.0,18724.9,16324.9,4,6,3,8,True,True
2018-08-26 05:00:00,59.3,18331.9,15931.9,5,6,3,8,True,True
2018-08-26 06:00:00,60.64,18282.6,15882.6,6,6,3,8,True,True
